"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"74","<U+30B4><U+30FC><U+30EA><U+30AD><U+30FC><U+516C><U+5712><U+306B><U+96A3><U+63A5><U+3059><U+308B><U+30CD><U+30B9><U+30AF><U+30C1><U+30E5><U+30CC><U+30A4><U+516C><U+5712><U+3002><U+4EBA><U+5C11><U+306A><U+76EE><U+3002> (@ Neskuchny Garden in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>) https://t.co/ik8moxYymf https://t.co/KItpo5SAKG",FALSE,0,NA,2018-07-15 08:19:15,FALSE,NA,"1018409645310906368",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","nao7142",0,FALSE,FALSE,"37.58692215","55.71667812"
"75","I'm at Kievsky Rail Terminal - @rzd_official in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/t2KKW6BsU3 https://t.co/NP9eCd5vyd",FALSE,0,NA,2018-07-15 08:15:03,FALSE,NA,"1018408588690280448",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","harsh_mall",0,FALSE,FALSE,"37.56635427","55.74300368"
"76","<U+0421><U+043E><U+0432><U+043C><U+0435><U+0441><U+0442><U+043D><U+044B><U+0435> <U+043F><U+0443><U+0431><U+043B><U+0438><U+043A><U+0430><U+0446><U+0438><U+0438> <U+041E><U+043B><U+0435><U+0433><U+0430> <U+0412><U+0438><U+043A><U+0442><U+043E><U+0440><U+043E><U+0432><U+0438><U+0447><U+0430> <U+0411><U+0435><U+043B><U+043E><U+0433><U+043E> <U+0438> <U+0415><U+0434><U+0435><U+043B><U+0435><U+0432><U+0430> <U+0414><U+043C><U+0438><U+0442><U+0440><U+0438><U+044F> <U+0410><U+0440><U+043A><U+0430><U+0434><U+044C><U+0435><U+0432><U+0438><U+0447><U+0430>. <U+0421><U+043F><U+0430><U+0441><U+0438><U+0431><U+043E>, <U+0443><U+0432><U+0430><U+0436><U+0430><U+0435><U+043C><U+044B><U+0439> <U+0411><U+043E><U+0433><U+0430><U+0442><U+044B><U+0439> <U+0414><U+043E><U+043A><U+0442><U+043E><U+0440>!… https://t.co/3xCfjeNLm5",FALSE,0,NA,2018-07-15 08:06:42,TRUE,NA,"1018406489659191296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edelevd",0,FALSE,FALSE,NA,NA
"77","<U+0414><U+0430><U+0432><U+043D><U+043E> <U+043C><U+044B> <U+0442><U+0430><U+043A> <U+043D><U+0435> <U+043E><U+0431><U+044A><U+0435><U+0434><U+0430><U+043B><U+0438><U+0441><U+044C>! <ed><U+00A0><U+00BE><ed><U+00B4><U+00A4> <U+041D><U+0430><U+0448><U+0430> <U+043B><U+044E><U+0431><U+0438><U+043C><U+0430><U+044F> <U+0433><U+0440><U+0443><U+0437><U+0438><U+043D><U+0441><U+043A><U+0430><U+044F> <U+043F><U+043E><U+0434><U+0440><U+0443><U+0433><U+0430>, sbbwww , <U+0411><U+0435><U+0434><U+043D><U+0435><U+0440><U+0435> <U+0434><U+0430><U+0431><U+0430><U+0434><U+0435><U+0431><U+0438><U+0441> <U+0434><U+0445><U+0435>! <ed><U+00A0><U+00BE><ed><U+00B5><U+009F><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> @ <U+041A><U+0430><U+0444><U+0435> ""<U+0411><U+0430><U+0442><U+043E><U+043D><U+0438>"" https://t.co/YcenBm4KPQ",FALSE,0,NA,2018-07-15 08:02:59,FALSE,NA,"1018405553448603653",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kolykhalovaa",0,FALSE,FALSE,"37.5723399","55.7215"
"78","#CM2018 #FRACRO #WorldCup #WorldCupFinal #equipedefrance #FiersdetreBleus @MidiLibreSports @Midilibre 
La chronique… https://t.co/kgxLEr9T4t",FALSE,15,NA,2018-07-15 08:00:02,TRUE,NA,"1018404810163412993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davygounel",4,FALSE,FALSE,NA,NA
"79","I'm at @StarbucksRussia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/lKetk88roW",FALSE,0,NA,2018-07-15 07:12:10,FALSE,NA,"1018392765661577216",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","n_mizuguchi",0,FALSE,FALSE,"37.5827","55.744713"
"80","I'm at @Paul1889ru in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/DivWhts0Vd",FALSE,0,NA,2018-07-15 07:08:00,FALSE,NA,"1018391717073117184",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","n_mizuguchi",0,FALSE,FALSE,"37.58315563","55.74723612"
"81","I'm at Casa <U+041A><U+043E><U+0444><U+0435> in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/zKkmEtEA4K",FALSE,0,NA,2018-07-15 07:07:36,FALSE,NA,"1018391613113094144",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","n_mizuguchi",0,FALSE,FALSE,"37.58289537","55.74874678"
"82","I'm at Arbat Inn in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> https://t.co/JF9o1osHWm",FALSE,0,NA,2018-07-15 05:00:19,FALSE,NA,"1018359583457337346",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","n_mizuguchi",0,FALSE,FALSE,"37.583678","55.749499"
"83","Desayuno de despedida del Mundial en el hotel de Jorge Campos. Que sigan corriendo las mimosas carajo!!! en Lotte H… https://t.co/dGdTNHVxkd",FALSE,1748,NA,2018-07-15 04:00:46,TRUE,NA,"1018344597448249344",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GarciaPosti",77,FALSE,FALSE,"37.58394","55.75039"
"84","Qué emoción ver cómo llega esto a su fin. Hoy se juega la #final del #Mundial de #Futbol de #Russia2018<ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00BF><U+0086> y ha sid… https://t.co/oucuRplIHB",FALSE,0,NA,2018-07-15 03:43:00,TRUE,NA,"1018340124948684803",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pabloquirogav",0,FALSE,FALSE,"37.5587516","55.7184026"
"85","100K+ #Google searches 4 France vs Croatia 9h old https://t.co/7lznJMbMdl https://t.co/PlHf91cX8k #Moscow https://t.co/6gKQVQNFp4",FALSE,0,NA,2018-07-15 03:03:08,FALSE,NA,"1018330093687459840",NA,"<a href=""https://trendsmetadata.com"" rel=""nofollow"">trendsmetadata</a>","trendsmetadata",0,FALSE,FALSE,"37.583333","55.75"
