"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"281",281,"Congratulations <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>
#VamosColombia <ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00B4>
#russia2018 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> @ FIFA World Cup 2018 https://t.co/urBBjbvD7p",FALSE,0,NA,"2018-07-15 17:20:14",FALSE,NA,1018545788371206144,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dolfman55",0,FALSE,FALSE,37.55386591,55.71565318
"283",283,"Allez les bleus!!!! #chilero #mundial2018 #guatemala #rusia2018 #luzniki #worldcup #rusia2018<ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> #tv #france… https://t.co/r0HfnevgKK",FALSE,0,NA,"2018-07-15 17:19:28",TRUE,NA,1018545596028735488,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","chilero_david",0,FALSE,FALSE,37.55386591,55.71565318
"288",288,"@FutbolyorumUmit Moskova’dan selamlar. Dogru tahminde bulundun dayi Fransa kazandi.. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/pN9fRbJxkT",FALSE,0,"FutbolyorumUmit","2018-07-15 17:17:16",FALSE,NA,1018545042825338880,820556870377177088,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MKaraca444",0,FALSE,FALSE,NA,NA
"289",289,"<U+0421> <U+043F><U+043E><U+0431><U+0435><U+0434><U+043E><U+0439> <U+0444><U+0440><U+0430><U+043D><U+0446><U+0443><U+0437><U+043E><U+0432>! <U+0425><U+043E><U+0440><U+0432><U+0430><U+0442><U+043E><U+0432> <U+0436><U+0430><U+043B><U+043A><U+043E> (<U+043C><U+044B> <U+0432><U+0441><U+0435> <U+0432><U+0435><U+0440><U+0438><U+043B><U+0438> <U+0432> <U+0441><U+043A><U+0430><U+0437><U+043A><U+0443>))), <U+043A><U+043E><U+043D><U+0435><U+0447><U+043D><U+043E>, <U+043D><U+043E> <U+0444><U+0440><U+0430><U+043D><U+0446><U+0443><U+0437><U+044B> - <U+043C><U+0430><U+0448><U+0438><U+043D><U+0430>! <U+0418> <U+0440><U+0430><U+0437><U+0432><U+0435> <U+043C><U+043E><U+0436><U+043D><U+043E> <U+0431><U+044B><U+043B><U+043E> <U+043F>… https://t.co/ARgFoz1uyp",FALSE,9,NA,"2018-07-15 17:17:15",TRUE,NA,1018545038240964608,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","YKaraulova",0,FALSE,FALSE,37.55361111,55.71583333
"290",290,"World Cup Final. And we didn't even qualify. @ Luzhniki Stadium https://t.co/QIz2n6i53v",FALSE,1,NA,"2018-07-15 17:17:15",FALSE,NA,1018545036676476928,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GreggyWatt",0,FALSE,FALSE,37.55361111,55.71583333
"291",291,"O que falar sobre a Copa e sobre essa final? Eu sou um abençoado! #hrvatska<ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> em Luzhniki Stadium https://t.co/XRa9LHNfor",FALSE,1,NA,"2018-07-15 17:16:57",FALSE,NA,1018544961107779584,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vmweleuterio",0,FALSE,FALSE,37.55361111,55.71583333
"292",292,"Champions du monde !!!!  <U+2B50><U+FE0F><U+2B50><U+FE0F> à FIFA World Cup 2018 https://t.co/kHCIAXpmuG",FALSE,0,NA,"2018-07-15 17:15:41",FALSE,NA,1018544645851287552,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stephguer",0,FALSE,FALSE,37.55386591,55.71565318
"293",293,"<U+062A><U+0646><U+0638><U+064A><U+0645> <U+0645><U+0645><U+062A><U+0627><U+0632> <U+0644><U+0631><U+0648><U+0633><U+064A><U+0627> <U+0645><U+0646> <U+062C><U+0645><U+064A><U+0639> <U+0627><U+0644><U+0646><U+0648><U+0627><U+062D><U+064A> <U+0648><U+062E><U+0635><U+0648><U+0635><U+0627> <U+0625><U+062F><U+0627><U+0631><U+0629> <U+0627><U+0644><U+062D><U+0634><U+0648><U+062F> <U+0648><U+0627><U+0644><U+0646><U+0627><U+062D><U+064A><U+0629> <U+0627><U+0644><U+0623><U+0645><U+0646><U+064A><U+0629><U+060C> <U+0628><U+0646><U+064A><U+0629> <U+062A><U+062D><U+062A><U+064A><U+0629> <U+0645><U+0645><U+064A><U+0632><U+0629> <U+0648><U+0633><U+0644><U+0627><U+0633><U+0629> <U+0641><U+064A> <U+0625><U+062C><U+0631><U+0627><U+0621><U+0627><U+062A> <U+0627><U+0644><U+0642><U+062F><U+0648><U+0645>… https://t.co/i0NA3oJNYy",FALSE,34,NA,"2018-07-15 17:15:21",TRUE,NA,1018544562460155904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlaaAllam_",48,FALSE,FALSE,NA,NA
"294",294,"Así festejaron los hinchas franceses con el pitazo final, que anunció la segunda Copa del Mundo de su historia. https://t.co/ud29TgrjLS",FALSE,17,NA,"2018-07-15 17:12:49",FALSE,NA,1018543921176051712,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LucasBeltramo",0,FALSE,FALSE,NA,NA
"296",296,"Allez Les Bleus! <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00BF><U+0086> https://t.co/Jp0DT4TRZ2",FALSE,21,NA,"2018-07-15 17:12:21",FALSE,NA,1018543803697893376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pabloramosg",3,FALSE,FALSE,NA,NA
"297",297,"Parabéns #France !!! #worldcupchampions #allezlesbleus <U+2B50><U+FE0F><U+2B50><U+FE0F> #copadomundo #coupedumonde2018 em Estádio Lujniki https://t.co/XLRps9Wfpe",FALSE,0,NA,"2018-07-15 17:11:47",FALSE,NA,1018543661808799744,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lucianojr",0,FALSE,FALSE,37.55388889,55.71555556
"298",298,"<U+0424><U+0440><U+0430><U+043D><U+0446><U+0438><U+044E> <U+0441> <U+043F><U+043E><U+0431><U+0435><U+0434><U+043E><U+0439>!!!<ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> <U+043F><U+043E><U+0442><U+0440><U+044F><U+0441><U+0430><U+044E><U+0449><U+0430><U+044F> <U+0438><U+0433><U+0440><U+0430><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><U+26BD><U+FE0F><U+26BD><U+FE0F><U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> #<U+0424><U+0440><U+0430><U+043D><U+0446><U+0438><U+044F><U+0425><U+043E><U+0440><U+0432><U+0430><U+0442><U+0438><U+044F> #fifa #FootballWorldCup2018 https://t.co/O7iO2Wrjen",FALSE,28,NA,"2018-07-15 17:11:37",FALSE,NA,1018543621115539456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nadezda_guskova",4,FALSE,FALSE,NA,NA
"299",299,"World cup final #FRACRO (@ Luzhniki Stadium for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>) https://t.co/so0o1rBlwl https://t.co/nzMTTbYbsy",FALSE,2,NA,"2018-07-15 17:11:15",FALSE,NA,1018543529159745536,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","IvanKovacevic3",0,FALSE,FALSE,37.55372107,55.71570937
"301",301,"#FifaWorldCup2018 one of the best ones! Thanks god for the opportunity to be there! https://t.co/kvxAj3O7Vk",FALSE,7,NA,"2018-07-15 17:10:23",FALSE,NA,1018543312159068160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarDuenas",2,FALSE,FALSE,NA,NA
"302",302,"On la rapporte à la maison !! <U+2B50><U+FE0F><U+2B50><U+FE0F>
#cdm18 #louisvuitton #championsdumonde 
@havas_se_fr à Luzhniki Stadium https://t.co/Hlbh9i5Gww",FALSE,8,NA,"2018-07-15 17:10:22",FALSE,NA,1018543308245798912,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stephguer",0,FALSE,FALSE,37.55361111,55.71583333
"303",303,"So the #fifa18 trophy goes to #france  #fifaworldcup2018 #fifatrophytour #fifatrophytour2018 #fifatrophyworldtour… https://t.co/68vsqrdvH0",FALSE,1,NA,"2018-07-15 17:10:11",TRUE,NA,1018543260300709888,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","aleewaraich",0,FALSE,FALSE,37.55361111,55.71583333
"305",305,"Francia Campeón <ed><U+00A0><U+00BC><ed><U+00BF><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>.

Grande la franceeeee !!!

#FranciaCampeón #FranciaBiCampeón #LesBleus #Francia #France… https://t.co/MJJbxPT8Qc",FALSE,0,NA,"2018-07-15 17:07:08",TRUE,NA,1018542492868841472,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RickychiePanama",0,FALSE,FALSE,37.55361111,55.71583333
"308",308,"S’amuser comme un petit fou <ed><U+00A0><U+00BD><ed><U+00B0><U+00A3><ed><U+00A0><U+00BD><ed><U+00B0><U+00A5><ed><U+00A0><U+00BD><ed><U+00B0><U+0094><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>
#FRA https://t.co/93KaJJN5yY",FALSE,0,NA,"2018-07-15 17:05:48",FALSE,NA,1018542156858908672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gustavo_TMi",0,FALSE,FALSE,NA,NA
"309",309,"https://t.co/jdPsJ6WsTc",FALSE,0,NA,"2018-07-15 17:05:45",FALSE,NA,1018542144653422592,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","allanoise",1,FALSE,FALSE,NA,NA
"310",310,"#WorldCup2018 https://t.co/fjkIuhzhfD",FALSE,5,NA,"2018-07-15 17:04:14",FALSE,NA,1018541761608802304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllanRodae",0,FALSE,FALSE,NA,NA
"311",311,"A friend of mine who goes to the bookmakers just texted me to say if I had put a month's wages on a France v Croati… https://t.co/d1B0sQSYfP",FALSE,2,NA,"2018-07-15 17:04:14",TRUE,NA,1018541760971231232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","siddhanthaney",0,FALSE,FALSE,NA,NA
"312",312,"Que jogo e a festa foi Francesa em Moscou em FIFA World Cup 2018 https://t.co/Hi5qhc6kfV",FALSE,2,NA,"2018-07-15 17:03:38",FALSE,NA,1018541610831941632,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rogerio_olmo",0,FALSE,FALSE,37.55386591,55.71565318
"313",313,"#Croatian #fans still celebrated the effort by their national team. #Croatia was defeated 4-2 by #France in the… https://t.co/2ZkFSkajmz",FALSE,2,NA,"2018-07-15 17:03:26",TRUE,NA,1018541559476781056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadelreda",0,FALSE,FALSE,NA,NA
"314",314,"equipedefrance 4 croaciaoficial 2 Ha ganado el mejor del mundial Francia campeón Honores a Croacia en Luzhniki Stad… https://t.co/lDdB7VWcBL",FALSE,3,NA,"2018-07-15 17:03:10",TRUE,NA,1018541495333289984,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Kenotrotamundos",0,FALSE,FALSE,37.55361111,55.71583333
"318",318,"Congratulations #France <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7>
Spasibo #Russya <ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA>

#Brazil See You Later in #Catar2022 <ed><U+00A0><U+00BC><ed><U+00B7><U+00B6><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6> em Luzhniki Stadium https://t.co/Tq44pgIzFJ",FALSE,0,NA,"2018-07-15 17:02:27",FALSE,NA,1018541311970959360,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Daniel_boycrazy",0,FALSE,FALSE,37.55361111,55.71583333
"319",319,"#FRANCE IS THE #WORLDCUPCHAMPION. 

#fracro #crofra #fra #cro #Russia2018 #worldcup #Croatia https://t.co/N6BJAgGlIZ",FALSE,0,NA,"2018-07-15 17:01:45",FALSE,NA,1018541137328517120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jadelreda",0,FALSE,FALSE,NA,NA
"320",320,"Three big moments in the #WorldCup #France win 4-2 in a really good final. #Classic 

#griezmann man of the match!!… https://t.co/ywN8WZaBAl",FALSE,4,NA,"2018-07-15 17:01:43",TRUE,NA,1018541130928050176,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sammatterface",0,FALSE,FALSE,37.55386591,55.71565318
"323",323,"<U+0424><U+0440><U+0430><U+043D><U+0446><U+0438><U+044F> - <U+0447><U+0435><U+043C><U+043F><U+0438><U+043E><U+043D> <U+043C><U+0438><U+0440><U+0430>!!! #<U+0427><U+041C>2018 https://t.co/wd51D2AdiD",FALSE,1,NA,"2018-07-15 17:00:37",FALSE,NA,1018540851855876096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KostyaKrinsky",0,FALSE,FALSE,NA,NA
"324",324,"Champions du Monde !!!
Le jour de gloire est arrivé à Luzhniki Stadium https://t.co/FZhCgS4wO5",FALSE,0,NA,"2018-07-15 17:00:22",FALSE,NA,1018540790585479168,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","stephguer",0,FALSE,FALSE,37.55361111,55.71583333
"328",328,"Watchin World Cup final wif daddeh #worldcup2018 <U+26BD><U+FE0F> @ Luzhniki Stadium https://t.co/muUMYxS0Hw",FALSE,0,NA,"2018-07-15 16:56:55",FALSE,NA,1018539920019939328,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","keesoonee",0,FALSE,FALSE,37.55361111,55.71583333
"329",329,"Logo após a nossa jornada esportiva tem o Bola Premiada aqui direto do Luzhniki com toda a repercussão do título fr… https://t.co/Ef7XgnkTxr",FALSE,20,NA,"2018-07-15 16:56:07",TRUE,NA,1018539719486070784,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thiagoreisbh",1,FALSE,FALSE,NA,NA
"330",330,"Félicitations. France #Worldcup2018 (@ Luzhniki Stadium for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> w/ @huggychung)… https://t.co/Slmd10wOdW",FALSE,0,NA,"2018-07-15 16:54:27",TRUE,NA,1018539298742788096,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","inamchul",0,FALSE,FALSE,37.55372107,55.71570937
"331",331,"Vladimir Putin var nästan i mål med ett VM utan kontroverser. Då klev Pussy Riot in och  k.mbappe29 kunde bara ge h… https://t.co/fkcWMX18Qd",FALSE,596,NA,"2018-07-15 16:54:16",TRUE,NA,1018539252773093376,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","oloflundh",121,FALSE,FALSE,37.55361111,55.71583333
"332",332,"4-2 es el resultado más común en las finales de copas del mundo. Con la de @fifaworldcup_es de Rusia 2018, se ha da… https://t.co/JzVfd8KIh8",FALSE,1,NA,"2018-07-15 16:53:45",TRUE,NA,1018539126629502976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fabianrozo",2,FALSE,FALSE,NA,NA
"333",333,"Tiba-tiba teringat pulak.. J'habite a Paris!
#FRACRO #WorldCup2018 #finale @ Luzhniki Stadium https://t.co/1P0P8nX3aI",FALSE,1,NA,"2018-07-15 16:53:24",FALSE,NA,1018539037160890368,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","taufeqhidayat",0,FALSE,FALSE,37.55361111,55.71583333
"335",335,"That fourth goal had to sting, but it’s good to see the French and Croatian presidents still hugging it out. Love h… https://t.co/6khqs1ZKmw",FALSE,16,NA,"2018-07-15 16:49:50",TRUE,NA,1018538137184800768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhiggins",4,FALSE,FALSE,NA,NA
"336",336,"Très bien! Ale Le Bleus! (@ Luzhniki Stadium for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>) https://t.co/xnhdwtVTql https://t.co/X3Hwk39t2S",FALSE,0,NA,"2018-07-15 16:48:40",FALSE,NA,1018537845974355968,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","allan711",0,FALSE,FALSE,37.55372107,55.71570937
"338",338,"Alguns vão dizer que foi sorte, mas a gente já sabia quem estaria na final #worldcup2018 #russia2018 em Luzhniki St… https://t.co/cHtIYhl3dF",FALSE,0,NA,"2018-07-15 16:47:13",TRUE,NA,1018537479874535424,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","flaviostat",0,FALSE,FALSE,37.55361111,55.71583333
"341",341,"I'm at <U+0421><U+0442><U+0430><U+0434><U+0438><U+043E><U+043D> «<U+041B><U+0443><U+0436><U+043D><U+0438><U+043A><U+0438>» for France vs Croatia in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430> w/ @fzagrebnoy @edgarjuk @boyarskiy17… https://t.co/xJwxs6mmz9",FALSE,1,NA,"2018-07-15 16:40:44",TRUE,NA,1018535846994239488,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","VasilyPonomarev",0,FALSE,FALSE,37.55372107,55.71570937
"344",344,"¡Tenemos partido! Y en 4 años nos vemos de nuevo, Perú <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BD><ed><U+00B8><U+0084> en FIFA World Cup 2018 https://t.co/VMb5r582jG",FALSE,0,NA,"2018-07-15 16:39:05",FALSE,NA,1018535435633643520,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cruizv88",0,FALSE,FALSE,37.55386591,55.71565318
"345",345,"Modet att springa in på plan under Vladimir Putins stora stund. <U+270A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> @ Luzhniki Stadium https://t.co/bD2yeYaPpu",FALSE,98,NA,"2018-07-15 16:37:56",FALSE,NA,1018535143227756544,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","oloflundh",14,FALSE,FALSE,37.55361111,55.71583333
"346",346,"Jestem Polakiem, jestem z tego dumny <ed><U+00A0><U+00BD><ed><U+00B1><U+008A>
#FRACROFINAL2018 https://t.co/oH81WtJHEs",FALSE,16,NA,"2018-07-15 16:36:15",FALSE,NA,1018534721494638592,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JozwiakPawe",0,FALSE,FALSE,NA,NA
"347",347,"<U+041D><U+0443> <U+0447><U+0442><U+043E>, <U+0440><U+0435><U+0431><U+044F><U+0442><U+0430>, <U+0433><U+0434><U+0435> <U+0441><U+043C><U+043E><U+0442><U+0440><U+0438><U+0442><U+0435> <U+0444><U+0438><U+043D><U+0430><U+043B>? https://t.co/3uRbYkfSu5",FALSE,0,NA,"2018-07-15 16:35:49",FALSE,NA,1018534612656521216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","last_trainhome",0,FALSE,FALSE,NA,NA
"348",348,"#WorldCupFinal #FranciaCroazia #Nexting #WorldCup #FRACRO #WorldCup #FranceCroatia https://t.co/TSOSDRhnh3",FALSE,0,NA,"2018-07-15 16:35:49",FALSE,NA,1018534609922023424,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GioCope",0,FALSE,FALSE,NA,NA
"350",350,"<U+0411><U+043E><U+043B><U+0435><U+0435><U+043C> <U+0432><U+043C><U+0435><U+0441><U+0442><U+0435> .. @egorkreed   @dj_vengerov  @djsmashforever @ FIFA World Cup 2018 https://t.co/JC5X8BOyWf",FALSE,0,NA,"2018-07-15 16:33:42",FALSE,NA,1018534080831352832,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dj_Vengerov",0,FALSE,FALSE,37.55386591,55.71565318
"351",351,".equipedefrance is the first team to score three times in a #WorldCupFinal since... FRANCE in 1998! Good omen? Les… https://t.co/MvbOaW6OYt",FALSE,0,NA,"2018-07-15 16:33:08",TRUE,NA,1018533936543272960,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","FansFavoriteFan",0,FALSE,FALSE,37.55361111,55.71583333
"352",352,"<U+0421><U+043E><U+0442><U+043A><U+0430> <U+0433><U+043E><U+0440><U+0438><U+0442>....<ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8><ed><U+00A0><U+00BD><ed><U+00B2><U+00B8> <U+0412><U+043F><U+0435><U+0440><U+0435><U+0434>! <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> <U+0414><U+0430><U+0439><U+0442><U+0435> <U+0431><U+043E><U+043B><U+044C><U+0448><U+0435> <U+0433><U+043E><U+043B><U+043E><U+0432>! @ Luzhniki Stadium https://t.co/E9Bf71FWux",FALSE,5,NA,"2018-07-15 16:30:39",FALSE,NA,1018533310501441536,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","T_KILLAH",1,FALSE,FALSE,37.55361111,55.71583333
"354",354,"#WorldCupFinal <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> vs <ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> '18 (@ Luzhniki Stadium in <U+041C><U+043E><U+0441><U+043A><U+0432><U+0430>) https://t.co/tWMUxYml4K",FALSE,7,NA,"2018-07-15 16:28:42",FALSE,NA,1018532819784658944,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","nupacalypse_prv",0,FALSE,FALSE,37.55372107,55.71570937
"357",357,"Siapapun pemenang #WorldCupFinal2018  tetep aja GARUDA DIDADAKU <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9> https://t.co/nuLdupTJ9R",FALSE,1,NA,"2018-07-15 16:28:37",FALSE,NA,1018532797537923072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djamil_kaolan",0,FALSE,FALSE,NA,NA
"360",360,"https://t.co/dhno20auhP",FALSE,10,NA,"2018-07-15 16:26:45",FALSE,NA,1018532329571090432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgratacos7",1,FALSE,FALSE,NA,NA
"361",361,"Within seconds - Kylian Mbappe went from helping out Benjamin Pavard at RB to smashing in France’s fourth goal. Sen… https://t.co/bgn94Tmu74",FALSE,4,NA,"2018-07-15 16:26:34",TRUE,NA,1018532283794329600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jasonmohammad",1,FALSE,FALSE,NA,NA
"363",363,"French <ed><U+00A0><U+00BC><ed><U+00B7><U+00AB><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7> goal reaction. Particularly enjoyed the Lucas Hernandez lawnmower celebration at the back! #WorldCup https://t.co/4Kc6zn703u",FALSE,40,NA,"2018-07-15 16:23:26",FALSE,NA,1018531494728380416,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacquiOatley",6,FALSE,FALSE,NA,NA
"364",364,"#Final #Moscu #FIFAWorldCupRusia2018 
Allez les Bleus en Luzhniki Stadium https://t.co/XTk4X8IvmM",FALSE,0,NA,"2018-07-15 16:21:54",FALSE,NA,1018531107560677376,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","willkazarate",0,FALSE,FALSE,37.55361111,55.71583333
"366",366,"Pitch invasion during the #worldcupfinal in #luzhnikistadium on the 50th minute. The only incident so far. @ Luzhni… https://t.co/KbS74mb1w4",FALSE,3,NA,"2018-07-15 16:18:43",TRUE,NA,1018530310013800448,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sokolballa",0,FALSE,FALSE,37.55361111,55.71583333
"369",369,"La Final de la Copa del Mundo <ed><U+00A0><U+00BC><ed><U+00BF><U+0086><U+26BD><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00B7><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA> @ Stadio Luzhniki https://t.co/S3os0SVG97",FALSE,1,NA,"2018-07-15 16:17:03",FALSE,NA,1018529889270591488,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lgbucciCNN",1,FALSE,FALSE,37.55388889,55.71555556
"370",370,"<U+0641><U+0631><U+0646><U+0633><U+0627> x <U+0643><U+0631><U+0648><U+0627><U+062A><U+064A><U+0627> <U+0646><U+0647><U+0627><U+0626><U+064A> #<U+0643><U+0623><U+0633>_<U+0627><U+0644><U+0639><U+0627><U+0644><U+0645> #<U+0631><U+0648><U+0633><U+064A><U+0627> https://t.co/UZvEAPdPSh",FALSE,0,NA,"2018-07-15 16:16:39",FALSE,NA,1018529788481474560,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ali_alrumaihi",0,FALSE,FALSE,NA,NA
